<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.06.06	20:00:00	1.04503	1.04507	1.04357	1.04386	3628	0	51
2017.06.06	21:00:00	1.04383	1.04505	1.04375	1.04461	3375	0	51
2017.06.06	22:00:00	1.04457	1.04520	1.04422	1.04475	2980	0	52
2017.06.06	23:00:00	1.04475	1.04500	1.04429	1.04455	1782	0	51
2017.06.07	00:00:00	1.04430	1.04535	1.04421	1.04517	1867	0	64
2017.06.07	01:00:00	1.04518	1.04559	1.04440	1.04546	1985	0	54
2017.06.07	02:00:00	1.04544	1.04619	1.04534	1.04595	2314	0	51
2017.06.07	03:00:00	1.04592	1.04613	1.04514	1.04538	4629	0	51
2017.06.07	04:00:00	1.04538	1.05021	1.04325	1.04948	7327	0	51
2017.06.07	05:00:00	1.04947	1.05027	1.04923	1.04949	4719	0	51
2017.06.07	06:00:00	1.04949	1.05139	1.04915	1.05136	2884	0	51
2017.06.07	07:00:00	1.05135	1.05136	1.05060	1.05129	3753	0	52
2017.06.07	08:00:00	1.05132	1.05134	1.05000	1.05019	3709	0	51
2017.06.07	09:00:00	1.05014	1.05024	1.04861	1.04900	4978	0	51
2017.06.07	10:00:00	1.04900	1.05021	1.04843	1.05007	5757	0	51
2017.06.07	11:00:00	1.05007	1.05013	1.04861	1.04866	3788	0	52
2017.06.07	12:00:00	1.04866	1.05018	1.04854	1.04974	4113	0	51
2017.06.07	13:00:00	1.04974	1.05122	1.04922	1.04980	6803	0	51
2017.06.07	14:00:00	1.04982	1.05037	1.04909	1.05035	4122	0	51
2017.06.07	15:00:00	1.05035	1.05064	1.04952	1.04966	3646	0	51
2017.06.07	16:00:00	1.04964	1.05087	1.04930	1.05019	6554	0	51
2017.06.07	17:00:00	1.05019	1.05045	1.04875	1.04931	7380	0	51
2017.06.07	18:00:00	1.04933	1.04984	1.04893	1.04904	5438	0	51
2017.06.07	19:00:00	1.04903	1.04914	1.04829	1.04869	4468	0	51
2017.06.07	20:00:00	1.04869	1.04915	1.04858	1.04897	3148	0	52
2017.06.07	21:00:00	1.04899	1.04962	1.04884	1.04918	3409	0	51
2017.06.07	22:00:00	1.04927	1.04967	1.04876	1.04878	3137	0	51
2017.06.07	23:00:00	1.04878	1.04937	1.04838	1.04875	1790	0	51
2017.06.08	00:00:00	1.04852	1.04940	1.04677	1.04872	915	0	52
2017.06.08	01:00:00	1.04872	1.04928	1.04817	1.04839	2143	0	51
2017.06.08	02:00:00	1.04839	1.04948	1.04828	1.04864	2303	0	51
2017.06.08	03:00:00	1.04862	1.04865	1.04694	1.04736	3859	0	51
2017.06.08	04:00:00	1.04736	1.04737	1.04502	1.04591	4794	0	51
2017.06.08	05:00:00	1.04590	1.04638	1.04558	1.04624	3857	0	51
2017.06.08	06:00:00	1.04622	1.04790	1.04561	1.04766	4170	0	51
2017.06.08	07:00:00	1.04767	1.04830	1.04659	1.04817	3310	0	51
2017.06.08	08:00:00	1.04815	1.04857	1.04714	1.04729	4716	0	51
2017.06.08	09:00:00	1.04729	1.04794	1.04698	1.04789	4158	0	51
2017.06.08	10:00:00	1.04792	1.04802	1.04636	1.04736	4230	0	51
2017.06.08	11:00:00	1.04739	1.04760	1.04684	1.04729	3461	0	51
2017.06.08	12:00:00	1.04729	1.04808	1.04680	1.04720	4279	0	51
2017.06.08	13:00:00	1.04720	1.04772	1.04628	1.04648	3402	0	51
2017.06.08	14:00:00	1.04648	1.04668	1.04526	1.04597	5178	0	51
2017.06.08	15:00:00	1.04598	1.04612	1.04464	1.04505	8382	0	51
2017.06.08	16:00:00	1.04505	1.04581	1.04386	1.04531	6815	0	51
2017.06.08	17:00:00	1.04532	1.04600	1.04384	1.04389	9118	0	51
2017.06.08	18:00:00	1.04390	1.04489	1.04387	1.04468	4579	0	51
2017.06.08	19:00:00	1.04469	1.04598	1.04448	1.04594	3384	0	51
2017.06.08	20:00:00	1.04593	1.04593	1.04505	1.04529	2799	0	51
2017.06.08	21:00:00	1.04530	1.04599	1.04521	1.04580	3163	0	51
2017.06.08	22:00:00	1.04577	1.04610	1.04512	1.04590	3171	0	51
2017.06.08	23:00:00	1.04590	1.04618	1.04540	1.04563	1502	0	51
2017.06.09	00:00:00	1.04496	1.04688	1.04396	1.04642	3147	0	51
2017.06.09	01:00:00	1.04644	1.04706	1.04621	1.04628	3772	0	51
2017.06.09	02:00:00	1.04628	1.04654	1.04538	1.04556	4331	0	51
2017.06.09	03:00:00	1.04556	1.04609	1.04486	1.04523	4882	0	51
2017.06.09	04:00:00	1.04525	1.04545	1.04403	1.04432	5286	0	51
2017.06.09	05:00:00	1.04432	1.04449	1.04376	1.04398	3833	0	51
2017.06.09	06:00:00	1.04397	1.04450	1.04383	1.04421	2970	0	51
2017.06.09	07:00:00	1.04420	1.04485	1.04388	1.04466	2708	0	51
2017.06.09	08:00:00	1.04466	1.04500	1.04445	1.04468	3663	0	51
2017.06.09	09:00:00	1.04469	1.04581	1.04432	1.04548	7042	0	51
2017.06.09	10:00:00	1.04549	1.04615	1.04424	1.04453	5635	0	51
2017.06.09	11:00:00	1.04454	1.04521	1.04372	1.04515	5117	0	51
2017.06.09	12:00:00	1.04515	1.04518	1.04460	1.04511	3159	0	51
2017.06.09	13:00:00	1.04512	1.04557	1.04474	1.04530	2445	0	51
2017.06.09	14:00:00	1.04528	1.04573	1.04507	1.04559	2432	0	51
2017.06.09	15:00:00	1.04558	1.04589	1.04519	1.04529	4496	0	51
2017.06.09	16:00:00	1.04529	1.04567	1.04460	1.04541	5587	0	51
2017.06.09	17:00:00	1.04540	1.04632	1.04513	1.04549	5178	0	51
2017.06.09	18:00:00	1.04554	1.04563	1.04475	1.04476	3973	0	51
2017.06.09	19:00:00	1.04475	1.04511	1.04448	1.04488	2471	0	51
2017.06.09	20:00:00	1.04488	1.04488	1.04419	1.04434	2716	0	52
2017.06.09	21:00:00	1.04433	1.04452	1.04386	1.04408	3313	0	51
2017.06.09	22:00:00	1.04408	1.04488	1.04401	1.04430	2837	0	51
2017.06.09	23:00:00	1.04429	1.04437	1.04269	1.04313	1282	0	50
2017.06.12	00:00:00	1.04386	1.04460	1.04306	1.04445	271	0	119
2017.06.12	01:00:00	1.04447	1.04499	1.04370	1.04499	2247	0	51
2017.06.12	02:00:00	1.04499	1.04503	1.04410	1.04432	1998	0	52
2017.06.12	03:00:00	1.04434	1.04562	1.04423	1.04534	3473	0	51
2017.06.12	04:00:00	1.04533	1.04537	1.04419	1.04468	3447	0	51
2017.06.12	05:00:00	1.04468	1.04473	1.04385	1.04418	3093	0	51
2017.06.12	06:00:00	1.04411	1.04578	1.04409	1.04568	3176	0	52
2017.06.12	07:00:00	1.04568	1.04587	1.04526	1.04558	3135	0	51
2017.06.12	08:00:00	1.04557	1.04713	1.04548	1.04692	2726	0	51
2017.06.12	09:00:00	1.04695	1.04960	1.04624	1.04800	5554	0	51
2017.06.12	10:00:00	1.04801	1.04910	1.04754	1.04780	4276	0	51
2017.06.12	11:00:00	1.04782	1.04821	1.04714	1.04790	4626	0	51
2017.06.12	12:00:00	1.04789	1.04895	1.04773	1.04823	3996	0	51
2017.06.12	13:00:00	1.04823	1.04848	1.04780	1.04814	3505	0	51
2017.06.12	14:00:00	1.04813	1.04817	1.04720	1.04723	3319	0	51
2017.06.12	15:00:00	1.04724	1.04801	1.04677	1.04734	4021	0	51
2017.06.12	16:00:00	1.04728	1.04827	1.04727	1.04784	4840	0	51
2017.06.12	17:00:00	1.04785	1.04808	1.04679	1.04695	5700	0	51
2017.06.12	18:00:00	1.04695	1.04722	1.04590	1.04594	4250	0	51
2017.06.12	19:00:00	1.04593	1.04628	1.04541	1.04541	2439	0	52
2017.06.12	20:00:00	1.04540	1.04632	1.04540	1.04584	4559	0	51
2017.06.12	21:00:00	1.04584	1.04677	1.04558	1.04646	3545	0	51
2017.06.12	22:00:00	1.04647	1.04703	1.04626	1.04664	3259	0	51
2017.06.12	23:00:00	1.04663	1.04744	1.04636	1.04731	1923	0	51
2017.06.13	00:00:00	1.04667	1.04805	1.04665	1.04791	2043	0	55
2017.06.13	01:00:00	1.04790	1.04804	1.04646	1.04734	3291	0	51
2017.06.13	02:00:00	1.04735	1.04750	1.04668	1.04739	2870	0	51
2017.06.13	03:00:00	1.04739	1.04773	1.04647	1.04749	5208	0	51
2017.06.13	04:00:00	1.04748	1.04801	1.04680	1.04695	4730	0	51
2017.06.13	05:00:00	1.04694	1.04769	1.04636	1.04674	3266	0	51
2017.06.13	06:00:00	1.04674	1.04702	1.04563	1.04581	2746	0	51
2017.06.13	07:00:00	1.04583	1.04585	1.04527	1.04552	2055	0	51
2017.06.13	08:00:00	1.04553	1.04585	1.04479	1.04548	3079	0	51
2017.06.13	09:00:00	1.04547	1.04578	1.04465	1.04563	4239	0	51
2017.06.13	10:00:00	1.04563	1.04635	1.04494	1.04552	5745	0	51
2017.06.13	11:00:00	1.04551	1.04580	1.04453	1.04492	3638	0	51
2017.06.13	12:00:00	1.04490	1.04512	1.04393	1.04438	3485	0	51
2017.06.13	13:00:00	1.04438	1.04438	1.04380	1.04388	2582	0	51
2017.06.13	14:00:00	1.04388	1.04444	1.04310	1.04324	3099	0	51
2017.06.13	15:00:00	1.04325	1.04408	1.04308	1.04368	4856	0	51
2017.06.13	16:00:00	1.04367	1.04404	1.04320	1.04329	5099	0	51
2017.06.13	17:00:00	1.04329	1.04350	1.04294	1.04335	5352	0	51
2017.06.13	18:00:00	1.04337	1.04436	1.04320	1.04384	4010	0	51
2017.06.13	19:00:00	1.04383	1.04391	1.04281	1.04317	2917	0	51
2017.06.13	20:00:00	1.04316	1.04325	1.04274	1.04294	2235	0	52
2017.06.13	21:00:00	1.04294	1.04339	1.04288	1.04319	2259	0	51
2017.06.13	22:00:00	1.04319	1.04353	1.04309	1.04324	1520	0	51
2017.06.13	23:00:00	1.04324	1.04369	1.04320	1.04349	1697	0	51
2017.06.14	00:00:00	1.04349	1.04425	1.04261	1.04407	909	0	51
2017.06.14	01:00:00	1.04407	1.04497	1.04346	1.04473	2636	0	51
2017.06.14	02:00:00	1.04474	1.04624	1.04451	1.04564	2908	0	51
2017.06.14	03:00:00	1.04564	1.04571	1.04333	1.04334	3694	0	51
2017.06.14	04:00:00	1.04336	1.04398	1.04283	1.04379	4129	0	51
2017.06.14	05:00:00	1.04380	1.04453	1.04338	1.04444	4289	0	51
2017.06.14	06:00:00	1.04444	1.04466	1.04375	1.04456	3001	0	51
2017.06.14	07:00:00	1.04456	1.04461	1.04341	1.04404	2465	0	51
2017.06.14	08:00:00	1.04404	1.04467	1.04385	1.04443	3403	0	51
2017.06.14	09:00:00	1.04442	1.04456	1.04324	1.04409	4842	0	51
2017.06.14	10:00:00	1.04408	1.04497	1.04404	1.04426	4048	0	51
2017.06.14	11:00:00	1.04426	1.04627	1.04408	1.04560	5611	0	51
2017.06.14	12:00:00	1.04559	1.04602	1.04438	1.04548	4570	0	51
2017.06.14	13:00:00	1.04547	1.04594	1.04470	1.04534	3259	0	51
2017.06.14	14:00:00	1.04535	1.04627	1.04517	1.04529	3605	0	51
2017.06.14	15:00:00	1.04529	1.04680	1.04427	1.04548	9413	0	51
2017.06.14	16:00:00	1.04546	1.04597	1.04442	1.04460	9091	0	51
2017.06.14	17:00:00	1.04461	1.04498	1.04116	1.04166	9600	0	51
2017.06.14	18:00:00	1.04164	1.04345	1.04162	1.04310	6048	0	51
2017.06.14	19:00:00	1.04311	1.04334	1.04263	1.04321	3516	0	51
2017.06.14	20:00:00	1.04320	1.04342	1.04135	1.04138	3542	0	51
2017.06.14	21:00:00	1.04137	1.04527	1.04038	1.04518	13969	0	51
2017.06.14	22:00:00	1.04520	1.04532	1.04414	1.04465	8715	0	51
2017.06.14	23:00:00	1.04464	1.04474	1.04329	1.04329	2226	0	51
2017.06.15	00:00:00	1.04286	1.04490	1.04280	1.04488	1080	0	53
2017.06.15	01:00:00	1.04489	1.04803	1.04399	1.04688	3664	0	51
2017.06.15	02:00:00	1.04688	1.04786	1.04645	1.04722	3083	0	51
2017.06.15	03:00:00	1.04722	1.04813	1.04641	1.04678	5390	0	51
2017.06.15	04:00:00	1.04679	1.05342	1.04504	1.05318	8307	0	51
2017.06.15	05:00:00	1.05318	1.05343	1.05175	1.05237	4846	0	51
2017.06.15	06:00:00	1.05241	1.05455	1.05201	1.05445	5760	0	51
2017.06.15	07:00:00	1.05445	1.05486	1.05332	1.05342	2909	0	51
2017.06.15	08:00:00	1.05345	1.05372	1.05296	1.05352	3506	0	51
2017.06.15	09:00:00	1.05352	1.05404	1.05227	1.05287	5164	0	51
2017.06.15	10:00:00	1.05287	1.05300	1.05122	1.05131	6638	0	51
2017.06.15	11:00:00	1.05132	1.05248	1.05075	1.05154	5704	0	51
2017.06.15	12:00:00	1.05156	1.05214	1.05032	1.05064	5610	0	51
2017.06.15	13:00:00	1.05064	1.05199	1.05028	1.05124	4720	0	51
2017.06.15	14:00:00	1.05124	1.05303	1.05116	1.05219	8079	0	51
2017.06.15	15:00:00	1.05220	1.05383	1.05188	1.05344	7184	0	51
2017.06.15	16:00:00	1.05345	1.05387	1.05254	1.05361	6950	0	51
2017.06.15	17:00:00	1.05361	1.05412	1.05208	1.05238	8156	0	51
2017.06.15	18:00:00	1.05239	1.05317	1.05153	1.05157	6242	0	51
2017.06.15	19:00:00	1.05158	1.05206	1.05121	1.05181	4068	0	51
2017.06.15	20:00:00	1.05183	1.05199	1.05110	1.05166	2600	0	51
2017.06.15	21:00:00	1.05165	1.05165	1.05106	1.05120	2968	0	51
2017.06.15	22:00:00	1.05123	1.05147	1.05077	1.05113	3188	0	51
2017.06.15	23:00:00	1.05116	1.05161	1.05074	1.05099	1945	0	51
2017.06.16	00:00:00	1.05053	1.05178	1.05016	1.05130	835	0	54
2017.06.16	01:00:00	1.05130	1.05194	1.05093	1.05186	3300	0	51
2017.06.16	02:00:00	1.05189	1.05316	1.05183	1.05292	2475	0	51
2017.06.16	03:00:00	1.05290	1.05362	1.05247	1.05337	4056	0	51
2017.06.16	04:00:00	1.05338	1.05350	1.05259	1.05322	4117	0	51
2017.06.16	05:00:00	1.05321	1.05356	1.05256	1.05264	4363	0	51
2017.06.16	06:00:00	1.05264	1.05307	1.05228	1.05251	4428	0	51
2017.06.16	07:00:00	1.05249	1.05267	1.05166	1.05169	3099	0	51
2017.06.16	08:00:00	1.05168	1.05188	1.05075	1.05177	4208	0	51
2017.06.16	09:00:00	1.05172	1.05192	1.05100	1.05154	5140	0	51
2017.06.16	10:00:00	1.05153	1.05177	1.05037	1.05057	4561	0	51
2017.06.16	11:00:00	1.05057	1.05134	1.04989	1.05118	4810	0	51
2017.06.16	12:00:00	1.05117	1.05125	1.04988	1.05070	4599	0	51
2017.06.16	13:00:00	1.05071	1.05163	1.05036	1.05130	3646	0	51
2017.06.16	14:00:00	1.05130	1.05158	1.05105	1.05143	3759	0	51
2017.06.16	15:00:00	1.05144	1.05237	1.05071	1.05130	5524	0	51
2017.06.16	16:00:00	1.05131	1.05220	1.05077	1.05097	5865	0	51
2017.06.16	17:00:00	1.05092	1.05123	1.04990	1.05021	7123	0	51
2017.06.16	18:00:00	1.05020	1.05166	1.04994	1.05096	4974	0	51
2017.06.16	19:00:00	1.05091	1.05129	1.05069	1.05093	2557	0	51
2017.06.16	20:00:00	1.05092	1.05117	1.05062	1.05077	2139	0	51
2017.06.16	21:00:00	1.05079	1.05111	1.05053	1.05062	2184	0	51
2017.06.16	22:00:00	1.05065	1.05092	1.05022	1.05037	2050	0	51
2017.06.16	23:00:00	1.05037	1.05077	1.04889	1.04889	1052	0	48
2017.06.19	00:00:00	1.04943	1.05078	1.04923	1.05040	371	0	110
2017.06.19	01:00:00	1.05053	1.05054	1.04950	1.05014	3633	0	54
2017.06.19	02:00:00	1.05014	1.05029	1.04863	1.04871	1923	0	51
2017.06.19	03:00:00	1.04872	1.04875	1.04704	1.04847	3305	0	51
2017.06.19	04:00:00	1.04847	1.04888	1.04443	1.04525	5453	0	51
2017.06.19	05:00:00	1.04524	1.04688	1.04521	1.04590	3086	0	51
2017.06.19	06:00:00	1.04590	1.04643	1.04578	1.04642	2590	0	51
2017.06.19	07:00:00	1.04640	1.04666	1.04552	1.04642	3203	0	51
2017.06.19	08:00:00	1.04641	1.04698	1.04626	1.04669	3007	0	51
2017.06.19	09:00:00	1.04669	1.04778	1.04639	1.04739	4055	0	51
2017.06.19	10:00:00	1.04740	1.04842	1.04553	1.04553	4979	0	51
2017.06.19	11:00:00	1.04552	1.04613	1.04462	1.04593	4778	0	51
2017.06.19	12:00:00	1.04594	1.04625	1.04522	1.04543	3537	0	51
2017.06.19	13:00:00	1.04543	1.04720	1.04528	1.04716	3694	0	51
2017.06.19	14:00:00	1.04717	1.04883	1.04710	1.04819	4652	0	51
2017.06.19	15:00:00	1.04818	1.04976	1.04778	1.04873	5776	0	51
2017.06.19	16:00:00	1.04877	1.04911	1.04802	1.04847	5306	0	51
2017.06.19	17:00:00	1.04847	1.04972	1.04823	1.04907	5419	0	51
2017.06.19	18:00:00	1.04907	1.04965	1.04884	1.04942	4335	0	51
2017.06.19	19:00:00	1.04942	1.04989	1.04942	1.04967	2892	0	51
2017.06.19	20:00:00	1.04968	1.05042	1.04946	1.05015	2884	0	51
2017.06.19	21:00:00	1.05016	1.05046	1.04987	1.05025	2237	0	51
2017.06.19	22:00:00	1.05018	1.05061	1.05018	1.05054	1894	0	52
2017.06.19	23:00:00	1.05054	1.05073	1.05029	1.05065	1564	0	51
2017.06.20	00:00:00	1.04911	1.05115	1.04849	1.05053	1681	0	51
2017.06.20	01:00:00	1.05049	1.05189	1.05047	1.05131	2326	0	51
2017.06.20	02:00:00	1.05132	1.05160	1.05027	1.05030	2124	0	51
2017.06.20	03:00:00	1.05032	1.05130	1.05029	1.05053	3566	0	51
2017.06.20	04:00:00	1.05052	1.05128	1.04884	1.04897	4231	0	51
2017.06.20	05:00:00	1.04897	1.04995	1.04885	1.04934	3258	0	51
2017.06.20	06:00:00	1.04933	1.04967	1.04886	1.04912	3000	0	51
2017.06.20	07:00:00	1.04914	1.04938	1.04752	1.04837	2775	0	51
2017.06.20	08:00:00	1.04841	1.04891	1.04793	1.04843	4125	0	51
2017.06.20	09:00:00	1.04842	1.04870	1.04733	1.04860	4268	0	51
2017.06.20	10:00:00	1.04863	1.04903	1.04761	1.04859	5376	0	51
2017.06.20	11:00:00	1.04859	1.05005	1.04849	1.04981	3687	0	51
2017.06.20	12:00:00	1.04980	1.04980	1.04891	1.04902	2897	0	51
2017.06.20	13:00:00	1.04903	1.04939	1.04798	1.04885	4178	0	51
2017.06.20	14:00:00	1.04885	1.04978	1.04854	1.04963	4350	0	51
2017.06.20	15:00:00	1.04964	1.05062	1.04905	1.05000	5274	0	51
2017.06.20	16:00:00	1.05000	1.05029	1.04887	1.04951	5899	0	51
2017.06.20	17:00:00	1.04953	1.04970	1.04692	1.04759	5274	0	51
2017.06.20	18:00:00	1.04759	1.04883	1.04600	1.04613	5334	0	51
2017.06.20	19:00:00	1.04612	1.04639	1.04593	1.04630	3287	0	51
2017.06.20	20:00:00	1.04632	1.04635	1.04597	1.04608	2045	0	51
2017.06.20	21:00:00	1.04608	1.04640	1.04584	1.04611	2544	0	51
2017.06.20	22:00:00	1.04614	1.04637	1.04568	1.04570	2603	0	51
2017.06.20	23:00:00	1.04572	1.04654	1.04543	1.04650	1962	0	51
2017.06.21	00:00:00	1.04640	1.04726	1.04623	1.04670	1316	0	57
2017.06.21	01:00:00	1.04668	1.04674	1.04583	1.04620	1600	0	52
2017.06.21	02:00:00	1.04617	1.04679	1.04567	1.04635	2068	0	52
2017.06.21	03:00:00	1.04635	1.04772	1.04552	1.04678	4408	0	51
2017.06.21	04:00:00	1.04677	1.04779	1.04659	1.04719	4046	0	51
2017.06.21	05:00:00	1.04720	1.04751	1.04664	1.04748	2770	0	51
2017.06.21	06:00:00	1.04749	1.04784	1.04631	1.04661	2986	0	51
2017.06.21	07:00:00	1.04666	1.04735	1.04540	1.04646	4097	0	51
2017.06.21	08:00:00	1.04647	1.04726	1.04574	1.04634	3236	0	51
2017.06.21	09:00:00	1.04637	1.04648	1.04545	1.04596	4170	0	51
2017.06.21	10:00:00	1.04595	1.04603	1.04423	1.04465	4660	0	51
2017.06.21	11:00:00	1.04467	1.04525	1.04380	1.04412	3634	0	51
2017.06.21	12:00:00	1.04414	1.04516	1.04368	1.04513	4158	0	51
